Customer_ID,Age,Gender,Marital_Status,Dependents,Education,Employment_Status,Annual_Income,Loan_Amount,Loan_Term,Credit_History,Property_Area,Existing_Loan,Debt_to_Income_Ratio,Late_Payments,Loan_Default
CUST3594,55,Male,Divorced,1,Not Graduate,Unemployed,1158578,350711,24,1.0,Semiurban,0,0.33,1,1
CUST3595,52,Female,Divorced,2,Not Graduate,Self-employed,391745,533645,60,1.0,Urban,0,0.43,1,0
CUST3596,62,Female,Single,0,Not Graduate,Unemployed,229044,182602,12,1.0,Semiurban,1,0.38,2,1
CUST3597,54,Female,Widowed,2,Not Graduate,Unemployed,540817,336441,60,1.0,Urban,1,0.13,0,1
CUST3598,63,Female,Single,1,Graduate,Employed,1152409,386982,60,1.0,Rural,1,0.29,1,0
CUST3599,45,Female,Single,3,Not Graduate,Self-employed,647220,361050,60,1.0,Semiurban,1,0.18,1,0
CUST3600,30,Female,Married,2,Not Graduate,Employed,1442409,503964,60,1.0,Rural,1,0.39,1,0
CUST3601,41,Male,Single,3,Graduate,Unemployed,926844,90295,48,0.0,Semiurban,0,0.64,3,1
CUST3602,59,Female,Widowed,2,Not Graduate,Self-employed,1215607,57223,12,0.0,Semiurban,0,0.7,0,1
CUST3603,47,Male,Single,1,Graduate,Self-employed,952767,456637,12,1.0,Semiurban,1,0.67,1,1
CUST3604,47,Male,Widowed,2,Not Graduate,Unemployed,283725,552799,24,1.0,Urban,1,0.69,0,1
CUST3605,22,Female,Divorced,3,Graduate,Unemployed,1205837,302787,12,N/A,Rural,0,0.11,0,1
CUST3606,61,Female,Single,3,Graduate,Unemployed,1186609,109016,72,1.0,Urban,0,0.54,1,1
CUST3607,33,Female,Widowed,1,Graduate,Unemployed,488156,494966,60,N/A,Urban,0,0.26,1,1
CUST3608,29,Female,Divorced,2,Not Graduate,Self-employed,1181200,173505,36,1.0,Rural,1,0.62,4,1
CUST3609,56,Female,Widowed,0,Graduate,Employed,1064945,371366,12,0.0,Rural,1,0.59,0,1
CUST3610,42,Female,Divorced,2,Not Graduate,Self-employed,821873,68328,36,1.0,Urban,1,0.35,1,0
CUST3611,62,Female,Married,1,Not Graduate,Self-employed,1270270,577217,72,1.0,Urban,1,0.38,0,0
CUST3612,46,Male,Single,0,Not Graduate,Self-employed,899748,361689,48,N/A,Urban,0,0.26,1,0
CUST3613,32,Female,Single,1,Not Graduate,Self-employed,413440,491554,24,N/A,Rural,0,0.27,0,0
CUST3614,37,Female,Divorced,2,Not Graduate,Unemployed,232835,548530,24,1.0,Urban,1,0.69,4,1
CUST3615,34,Male,Married,0,Not Graduate,Employed,398470,147435,24,N/A,Rural,0,0.63,0,1
CUST3616,34,Female,Widowed,1,Not Graduate,Self-employed,1246285,597449,48,1.0,Urban,1,0.22,1,0
CUST3617,54,Female,Married,3,Graduate,Self-employed,1490706,452039,60,1.0,Rural,0,0.27,5,1
CUST3618,40,Male,Widowed,0,Not Graduate,Employed,506535,333197,36,1.0,Urban,1,0.17,2,0
CUST3619,31,Female,Widowed,0,Not Graduate,Unemployed,1354434,166381,12,1.0,Semiurban,1,0.69,1,1
CUST3620,36,Female,Single,1,Graduate,Self-employed,1163292,67447,60,0.0,Semiurban,0,0.64,1,1
CUST3621,51,Female,Divorced,3,Not Graduate,Unemployed,782899,139841,24,1.0,Rural,0,0.43,2,1
CUST3622,26,Female,Single,0,Graduate,Self-employed,918728,53111,24,1.0,Rural,0,0.52,1,1
CUST3623,39,Female,Single,1,Graduate,Self-employed,1241426,108820,60,1.0,Semiurban,0,0.55,1,1
CUST3624,57,Female,Single,0,Not Graduate,Employed,434891,167949,36,1.0,Rural,0,0.22,0,0
CUST3625,24,Male,Widowed,0,Not Graduate,Employed,723492,249694,60,1.0,Rural,1,0.66,2,1
CUST3626,24,Female,Single,0,Graduate,Unemployed,1019567,423883,48,1.0,Semiurban,1,0.42,0,1
CUST3627,40,Female,Widowed,3,Not Graduate,Self-employed,1336697,365107,24,0.0,Urban,1,0.16,0,1
CUST3628,30,Male,Divorced,2,Graduate,Unemployed,313944,495719,36,1.0,Rural,0,0.34,1,1
CUST3629,44,Male,Widowed,2,Graduate,Employed,456556,139000,12,1.0,Rural,1,0.46,1,0
CUST3630,55,Female,Widowed,3,Not Graduate,Employed,263535,285823,24,1.0,Urban,0,0.31,2,0
CUST3631,46,Male,Married,3,Graduate,Employed,608113,445632,60,1.0,Urban,0,0.52,0,1
CUST3632,57,Female,Single,1,Not Graduate,Employed,579472,517403,36,1.0,Rural,0,0.63,1,1
CUST3633,58,Female,Single,0,Not Graduate,Employed,1138795,51229,24,1.0,Rural,1,0.56,1,1
CUST3634,41,Male,Single,3,Graduate,Unemployed,691578,510282,12,1.0,Urban,1,0.49,0,1
CUST3635,60,Female,Single,1,Graduate,Unemployed,646624,485563,12,0.0,Rural,0,0.41,1,1
CUST3636,59,Female,Married,2,Not Graduate,Employed,667046,311882,72,1.0,Urban,1,0.25,3,1
CUST3637,41,Male,Married,2,Not Graduate,Self-employed,1122011,151101,60,0.0,Urban,1,0.37,0,1
CUST3638,30,Male,Married,2,Not Graduate,Self-employed,1146358,51363,48,1.0,Rural,0,0.28,2,0
CUST3639,58,Male,Married,2,Graduate,Self-employed,1361632,268988,60,1.0,Rural,0,0.66,0,1
CUST3640,24,Male,Single,1,Not Graduate,Self-employed,279870,358013,36,1.0,Urban,1,0.64,0,1
CUST3641,40,Female,Widowed,0,Graduate,Self-employed,284366,384997,60,1.0,Rural,1,0.19,0,0
CUST3642,37,Male,Divorced,1,Graduate,Employed,323836,577552,36,1.0,Urban,0,0.59,3,1
CUST3643,27,Male,Married,0,Graduate,Unemployed,706634,132102,72,N/A,Semiurban,1,0.52,1,1
CUST3644,24,Male,Widowed,2,Not Graduate,Employed,292814,308226,72,1.0,Semiurban,1,0.69,1,1
CUST3645,49,Male,Married,3,Graduate,Self-employed,951407,371967,72,1.0,Urban,1,0.38,0,0
CUST3646,34,Male,Single,3,Not Graduate,Self-employed,1220509,69856,48,1.0,Urban,0,0.53,1,1
CUST3647,23,Female,Single,3,Graduate,Unemployed,1288761,427356,72,1.0,Rural,0,0.41,0,1
CUST3648,44,Male,Widowed,0,Not Graduate,Employed,701078,170347,60,1.0,Urban,0,0.14,0,0
CUST3649,57,Female,Widowed,2,Not Graduate,Unemployed,296682,490186,12,0.0,Urban,1,0.13,0,1
CUST3650,36,Male,Widowed,1,Graduate,Self-employed,357499,281746,36,1.0,Rural,0,0.17,1,0
CUST3651,24,Male,Single,3,Not Graduate,Self-employed,831806,289291,36,0.0,Rural,0,0.28,0,1
CUST3652,44,Male,Single,0,Graduate,Unemployed,779823,126174,12,1.0,Semiurban,1,0.26,0,1
CUST3653,54,Male,Divorced,3,Graduate,Self-employed,1358202,172538,60,1.0,Urban,1,0.54,0,1
CUST3654,50,Male,Widowed,1,Graduate,Employed,919050,578229,48,1.0,Urban,1,0.53,1,1
CUST3655,38,Male,Divorced,2,Graduate,Self-employed,476204,386067,24,1.0,Semiurban,1,0.68,0,1
CUST3656,39,Male,Married,1,Graduate,Self-employed,1393255,386204,60,1.0,Urban,0,0.29,1,0
CUST3657,51,Male,Divorced,2,Graduate,Employed,1218142,413539,72,1.0,Rural,0,0.66,1,1
CUST3658,39,Female,Married,2,Graduate,Self-employed,787848,546238,60,1.0,Urban,1,0.47,4,1
CUST3659,39,Male,Married,2,Not Graduate,Unemployed,1443861,91617,36,0.0,Rural,0,0.4,2,1
CUST3660,42,Female,Divorced,3,Graduate,Unemployed,813898,366848,36,1.0,Urban,0,0.5,0,1
CUST3661,44,Male,Widowed,1,Graduate,Self-employed,392848,76025,48,1.0,Semiurban,1,0.52,0,1
CUST3662,32,Female,Married,3,Not Graduate,Employed,1428512,63277,72,1.0,Rural,1,0.2,1,0
CUST3663,50,Male,Widowed,1,Not Graduate,Employed,1464957,353139,48,0.0,Rural,1,0.55,1,1
CUST3664,58,Male,Single,0,Graduate,Unemployed,1239239,550487,48,1.0,Semiurban,0,0.54,2,1
CUST3665,51,Male,Married,0,Graduate,Self-employed,768376,426859,12,1.0,Rural,0,0.7,2,1
CUST3666,56,Female,Single,1,Graduate,Employed,653251,207883,24,N/A,Semiurban,0,0.65,0,1
CUST3667,39,Female,Divorced,1,Not Graduate,Employed,211683,581197,24,1.0,Urban,0,0.51,2,1
CUST3668,56,Female,Widowed,1,Graduate,Unemployed,1120466,143605,72,1.0,Semiurban,0,0.53,0,1
CUST3669,50,Female,Divorced,1,Not Graduate,Unemployed,1087063,358228,48,1.0,Urban,0,0.67,0,1
CUST3670,53,Male,Married,2,Graduate,Employed,426608,500032,36,1.0,Rural,1,0.68,0,1
CUST3671,38,Male,Single,3,Graduate,Unemployed,687889,191820,24,N/A,Rural,1,0.6,1,1
CUST3672,48,Male,Married,2,Not Graduate,Employed,769609,293301,60,0.0,Semiurban,1,0.56,2,1
CUST3673,31,Female,Divorced,3,Graduate,Self-employed,525709,243537,12,0.0,Urban,1,0.17,0,1
CUST3674,53,Male,Widowed,3,Graduate,Unemployed,844742,164200,36,N/A,Semiurban,0,0.6,0,1
CUST3675,37,Female,Widowed,3,Graduate,Unemployed,1235915,586286,12,1.0,Rural,1,0.25,1,1
CUST3676,26,Female,Married,2,Not Graduate,Self-employed,899221,194836,60,1.0,Rural,1,0.44,0,0
CUST3677,24,Female,Married,1,Graduate,Employed,1230618,411895,24,0.0,Urban,1,0.34,0,1
CUST3678,40,Female,Single,2,Graduate,Employed,806383,226451,12,1.0,Urban,1,0.31,0,0
CUST3679,47,Female,Divorced,2,Not Graduate,Unemployed,1362186,547220,72,1.0,Rural,0,0.29,0,1
CUST3680,35,Male,Married,3,Not Graduate,Employed,900323,243470,12,1.0,Rural,0,0.61,0,1
CUST3681,26,Female,Single,0,Graduate,Employed,664443,173362,12,0.0,Urban,0,0.56,0,1
CUST3682,34,Female,Married,0,Graduate,Self-employed,1252108,158894,60,1.0,Semiurban,1,0.41,1,0
CUST3683,31,Male,Widowed,2,Not Graduate,Self-employed,314527,591022,36,0.0,Semiurban,1,0.5,2,1
CUST3684,59,Female,Single,3,Graduate,Self-employed,613949,517592,36,1.0,Urban,0,0.69,0,1
CUST3685,29,Female,Single,2,Graduate,Unemployed,983238,515796,60,1.0,Urban,1,0.34,0,1
CUST3686,46,Male,Married,2,Not Graduate,Self-employed,672234,173107,12,0.0,Urban,1,0.43,2,1
CUST3687,36,Male,Divorced,1,Graduate,Self-employed,1471865,72313,12,N/A,Rural,0,0.42,0,0
CUST3688,25,Male,Widowed,3,Graduate,Employed,203413,470303,48,1.0,Semiurban,1,0.66,1,1
CUST3689,30,Female,Divorced,0,Not Graduate,Self-employed,883297,488995,72,1.0,Urban,1,0.31,2,0
CUST3690,23,Male,Single,0,Graduate,Unemployed,220563,483397,24,1.0,Semiurban,1,0.69,1,1
CUST3691,33,Male,Divorced,0,Graduate,Self-employed,499719,199277,24,0.0,Rural,1,0.28,1,1
CUST3692,63,Male,Single,2,Graduate,Unemployed,459605,300649,36,1.0,Rural,1,0.17,0,1
CUST3693,50,Female,Divorced,3,Not Graduate,Employed,1255962,586752,60,1.0,Urban,1,0.21,1,0
CUST3694,26,Male,Married,1,Graduate,Employed,1348820,421230,12,1.0,Urban,1,0.36,2,0
CUST3695,37,Female,Divorced,0,Not Graduate,Self-employed,259150,100737,72,1.0,Urban,1,0.49,0,0
CUST3696,39,Female,Single,3,Not Graduate,Employed,1112485,289246,24,1.0,Urban,1,0.41,1,0
CUST3697,62,Male,Widowed,0,Graduate,Self-employed,1414919,546179,60,0.0,Semiurban,1,0.33,1,1
CUST3698,55,Female,Widowed,1,Not Graduate,Employed,905170,250357,60,0.0,Urban,0,0.44,2,1
CUST3699,46,Female,Widowed,3,Graduate,Unemployed,800854,507765,12,0.0,Semiurban,0,0.6,0,1
CUST3700,25,Male,Single,2,Graduate,Employed,344210,85306,72,1.0,Rural,0,0.6,3,1
CUST3701,49,Female,Divorced,2,Graduate,Self-employed,1378125,599880,60,0.0,Rural,0,0.54,2,1
CUST3702,57,Male,Widowed,0,Not Graduate,Self-employed,1427017,427275,24,1.0,Semiurban,1,0.67,1,1
CUST3703,40,Female,Widowed,0,Graduate,Self-employed,1395294,265059,48,1.0,Semiurban,0,0.45,2,0
CUST3704,41,Female,Widowed,3,Graduate,Unemployed,1337534,274866,24,1.0,Urban,0,0.1,1,1
CUST3705,30,Male,Married,1,Graduate,Employed,538325,94758,72,1.0,Urban,0,0.27,2,0
CUST3706,25,Male,Single,0,Not Graduate,Self-employed,1205449,307579,48,1.0,Urban,0,0.3,1,0
CUST3707,56,Female,Single,3,Not Graduate,Unemployed,985578,304062,60,1.0,Rural,0,0.43,1,1
CUST3708,26,Female,Single,1,Graduate,Unemployed,550412,580865,24,0.0,Semiurban,1,0.64,0,1
CUST3709,46,Male,Single,0,Graduate,Unemployed,1457379,297701,12,1.0,Semiurban,0,0.6,2,1
CUST3710,24,Female,Single,0,Graduate,Employed,1463906,296575,72,1.0,Semiurban,1,0.24,0,0
CUST3711,59,Female,Married,3,Graduate,Employed,1265070,304355,60,1.0,Semiurban,1,0.41,3,1
CUST3712,59,Female,Divorced,0,Not Graduate,Employed,614787,552628,12,0.0,Urban,1,0.5,2,1
CUST3713,55,Female,Married,2,Not Graduate,Unemployed,496630,548882,48,1.0,Urban,1,0.69,1,1
CUST3714,21,Male,Widowed,1,Not Graduate,Employed,419508,420682,36,1.0,Semiurban,0,0.12,2,0
CUST3715,44,Male,Married,1,Not Graduate,Self-employed,785923,183025,36,1.0,Urban,1,0.38,2,0
CUST3716,56,Male,Single,2,Not Graduate,Unemployed,331197,549272,48,1.0,Rural,1,0.69,2,1
CUST3717,26,Male,Married,3,Not Graduate,Employed,248814,143405,36,1.0,Urban,1,0.69,2,1
CUST3718,61,Male,Single,2,Not Graduate,Unemployed,847429,201257,72,1.0,Rural,0,0.3,1,1
CUST3719,64,Male,Married,2,Graduate,Unemployed,1136822,84699,60,1.0,Rural,1,0.1,4,1
CUST3720,51,Female,Single,1,Graduate,Employed,262363,165799,60,1.0,Semiurban,0,0.45,1,0
CUST3721,40,Male,Widowed,3,Graduate,Unemployed,243162,219366,72,1.0,Semiurban,0,0.62,2,1
CUST3722,44,Female,Single,0,Graduate,Employed,447364,587208,24,1.0,Urban,1,0.29,0,0
CUST3723,45,Female,Married,2,Graduate,Employed,851371,383240,60,N/A,Semiurban,1,0.66,1,1
CUST3724,56,Female,Widowed,2,Graduate,Employed,731878,261997,36,1.0,Rural,1,0.3,0,0
CUST3725,41,Male,Married,3,Not Graduate,Unemployed,496994,288461,72,1.0,Rural,1,0.47,0,1
CUST3726,50,Female,Widowed,2,Graduate,Unemployed,605350,265676,12,N/A,Urban,0,0.53,1,1
CUST3727,44,Male,Divorced,3,Not Graduate,Employed,592235,190510,24,1.0,Rural,1,0.31,1,0
CUST3728,64,Female,Divorced,0,Graduate,Unemployed,1011662,165434,12,1.0,Semiurban,0,0.31,1,1
CUST3729,62,Female,Divorced,3,Not Graduate,Employed,1001490,471845,36,1.0,Urban,0,0.38,0,0
CUST3730,50,Male,Married,0,Not Graduate,Self-employed,1328413,505658,12,1.0,Urban,0,0.6,1,1
CUST3731,42,Female,Married,3,Graduate,Unemployed,1351973,447301,36,1.0,Urban,0,0.16,0,1
CUST3732,48,Female,Widowed,2,Graduate,Unemployed,452903,467729,60,1.0,Semiurban,1,0.48,1,1
CUST3733,27,Female,Widowed,0,Graduate,Self-employed,921180,375749,24,0.0,Rural,0,0.51,0,1
CUST3734,55,Female,Widowed,2,Graduate,Self-employed,243525,550602,48,0.0,Semiurban,0,0.43,0,1
CUST3735,48,Male,Widowed,0,Graduate,Self-employed,326681,158987,36,1.0,Urban,1,0.66,0,1
CUST3736,34,Female,Single,3,Not Graduate,Employed,883803,363322,72,1.0,Rural,1,0.46,0,0
CUST3737,30,Female,Divorced,3,Graduate,Employed,990404,121092,72,0.0,Urban,1,0.48,1,1
CUST3738,36,Male,Single,3,Not Graduate,Self-employed,264936,529243,60,1.0,Semiurban,1,0.46,0,0
CUST3739,36,Female,Single,1,Not Graduate,Employed,309877,88009,72,1.0,Urban,0,0.53,2,1
CUST3740,51,Female,Single,1,Not Graduate,Unemployed,491663,426354,12,1.0,Semiurban,0,0.18,1,1
CUST3741,62,Female,Single,0,Graduate,Self-employed,1208744,294290,60,1.0,Urban,0,0.64,1,1
CUST3742,45,Female,Divorced,1,Graduate,Unemployed,564561,481653,72,1.0,Urban,0,0.13,1,1
CUST3743,33,Male,Single,3,Graduate,Employed,673130,120935,12,1.0,Urban,0,0.48,1,0
CUST3744,26,Female,Widowed,1,Graduate,Self-employed,1304457,98373,12,1.0,Semiurban,0,0.47,1,0
CUST3745,64,Male,Married,1,Graduate,Employed,486876,496030,12,0.0,Semiurban,1,0.22,1,1
CUST3746,29,Female,Widowed,2,Graduate,Unemployed,873033,246209,72,1.0,Semiurban,1,0.12,3,1
CUST3747,56,Female,Married,0,Not Graduate,Employed,275909,530556,12,1.0,Semiurban,0,0.18,2,0
CUST3748,63,Female,Widowed,0,Graduate,Unemployed,448271,209219,24,1.0,Semiurban,0,0.26,1,1
CUST3749,40,Male,Widowed,0,Not Graduate,Employed,1254296,69295,72,0.0,Rural,0,0.63,0,1
CUST3750,38,Female,Married,1,Not Graduate,Unemployed,1102275,263765,12,1.0,Urban,0,0.61,0,1
CUST3751,63,Female,Divorced,3,Graduate,Employed,251940,129942,24,1.0,Semiurban,0,0.14,1,0
CUST3752,41,Male,Single,2,Graduate,Self-employed,796050,550704,48,0.0,Rural,1,0.27,0,1
CUST3753,24,Male,Widowed,0,Graduate,Self-employed,1448160,338558,24,1.0,Rural,1,0.63,3,1
CUST3754,53,Male,Divorced,1,Graduate,Employed,369091,556212,72,1.0,Urban,1,0.24,1,0
CUST3755,47,Male,Single,3,Graduate,Unemployed,695019,79483,72,N/A,Urban,0,0.7,1,1
CUST3756,27,Female,Divorced,2,Graduate,Employed,809121,556399,12,1.0,Urban,0,0.25,1,0
CUST3757,26,Female,Divorced,2,Not Graduate,Self-employed,862331,488018,72,1.0,Semiurban,1,0.54,2,1
CUST3758,35,Female,Single,0,Not Graduate,Unemployed,668259,353053,48,1.0,Urban,0,0.35,0,1
CUST3759,38,Female,Widowed,0,Not Graduate,Employed,982277,364533,60,0.0,Urban,0,0.18,1,1
CUST3760,52,Male,Divorced,3,Not Graduate,Employed,1143228,269280,24,1.0,Urban,0,0.25,1,0
CUST3761,31,Female,Widowed,1,Not Graduate,Unemployed,1074134,549876,60,1.0,Rural,0,0.51,2,1
CUST3762,40,Female,Widowed,3,Not Graduate,Employed,1077742,390311,48,0.0,Semiurban,1,0.3,1,1
CUST3763,44,Female,Widowed,0,Graduate,Self-employed,779443,115509,24,1.0,Urban,0,0.46,0,0
CUST3764,35,Female,Single,3,Graduate,Self-employed,1377067,543417,12,0.0,Rural,1,0.22,1,1
CUST3765,27,Male,Married,1,Graduate,Unemployed,866468,344435,24,1.0,Semiurban,0,0.37,0,1
CUST3766,41,Female,Widowed,2,Not Graduate,Employed,801901,202889,12,1.0,Urban,1,0.41,2,0
CUST3767,62,Female,Married,2,Not Graduate,Employed,1187215,389112,36,1.0,Rural,1,0.35,0,0
CUST3768,46,Female,Married,2,Not Graduate,Self-employed,256938,311021,24,1.0,Semiurban,0,0.22,0,0
CUST3769,64,Male,Divorced,2,Graduate,Unemployed,825451,183631,24,1.0,Urban,1,0.38,0,1
CUST3770,34,Male,Widowed,0,Graduate,Unemployed,428861,474371,60,1.0,Urban,1,0.52,0,1
CUST3771,57,Female,Widowed,0,Graduate,Unemployed,742039,288906,60,1.0,Rural,1,0.68,1,1
CUST3772,41,Female,Widowed,1,Not Graduate,Self-employed,401818,106898,48,1.0,Urban,1,0.57,2,1
CUST3773,38,Female,Married,1,Not Graduate,Self-employed,563357,365320,12,0.0,Rural,1,0.2,0,1
CUST3774,25,Male,Single,1,Not Graduate,Unemployed,308712,413582,72,1.0,Rural,0,0.26,2,1
CUST3775,23,Female,Married,1,Graduate,Unemployed,260403,525127,60,0.0,Rural,1,0.15,0,1
CUST3776,43,Female,Widowed,3,Not Graduate,Employed,1013291,538910,48,1.0,Semiurban,0,0.18,0,0
CUST3777,46,Female,Widowed,1,Graduate,Employed,823412,429442,12,1.0,Rural,1,0.25,1,0
CUST3778,57,Male,Widowed,2,Graduate,Unemployed,850228,163214,12,1.0,Semiurban,1,0.22,2,1
CUST3779,44,Female,Married,2,Graduate,Self-employed,1013532,376735,12,1.0,Urban,0,0.23,1,0
CUST3780,39,Female,Widowed,2,Graduate,Self-employed,653192,56486,36,0.0,Semiurban,1,0.24,2,1
CUST3781,45,Male,Divorced,3,Graduate,Employed,1157527,246461,12,1.0,Rural,1,0.28,0,0
CUST3782,41,Male,Widowed,1,Graduate,Unemployed,640925,78800,48,1.0,Urban,1,0.18,1,1
CUST3783,32,Female,Single,2,Graduate,Self-employed,809337,324013,12,1.0,Rural,0,0.27,1,0
CUST3784,61,Male,Divorced,2,Not Graduate,Self-employed,769262,535232,72,1.0,Rural,0,0.51,0,1
CUST3785,53,Female,Widowed,2,Graduate,Self-employed,377550,437737,72,1.0,Urban,1,0.24,1,0
CUST3786,24,Male,Divorced,2,Not Graduate,Self-employed,1040200,382917,12,1.0,Rural,0,0.2,1,0
CUST3787,62,Male,Widowed,0,Graduate,Employed,698909,368957,48,1.0,Semiurban,1,0.14,0,0
CUST3788,27,Female,Single,1,Graduate,Self-employed,875144,116326,24,0.0,Urban,0,0.4,0,1
CUST3789,42,Female,Widowed,1,Graduate,Self-employed,1245875,555706,12,N/A,Urban,0,0.61,1,1
CUST3790,53,Female,Divorced,3,Not Graduate,Unemployed,1175740,495402,48,1.0,Urban,0,0.14,3,1
CUST3791,37,Male,Single,0,Graduate,Unemployed,277678,521819,60,1.0,Rural,1,0.43,1,1
CUST3792,44,Female,Married,3,Graduate,Employed,1273734,308184,48,0.0,Rural,0,0.49,0,1
CUST3793,54,Female,Single,2,Not Graduate,Employed,271587,170036,36,1.0,Urban,1,0.46,2,0
CUST3794,48,Female,Single,3,Not Graduate,Employed,1121619,564370,60,1.0,Semiurban,0,0.63,1,1
CUST3795,63,Female,Single,2,Not Graduate,Employed,1202064,528315,72,0.0,Rural,1,0.62,0,1
CUST3796,61,Female,Divorced,2,Not Graduate,Self-employed,259317,124539,72,1.0,Rural,1,0.13,0,0
CUST3797,59,Male,Single,1,Graduate,Unemployed,1235609,96996,24,0.0,Rural,0,0.32,0,1
CUST3798,42,Female,Widowed,1,Graduate,Self-employed,1080658,139440,24,1.0,Semiurban,0,0.5,0,0
CUST3799,37,Female,Single,1,Not Graduate,Self-employed,1025787,217906,48,1.0,Rural,1,0.67,4,1
CUST3800,54,Male,Single,1,Graduate,Self-employed,1084388,333551,48,1.0,Rural,1,0.58,1,1
CUST3801,26,Female,Widowed,1,Not Graduate,Unemployed,898735,529445,12,1.0,Semiurban,0,0.21,1,1
CUST3802,26,Female,Widowed,0,Not Graduate,Employed,922779,410694,12,1.0,Semiurban,0,0.27,1,0
CUST3803,54,Female,Married,1,Not Graduate,Employed,208338,399801,72,1.0,Rural,1,0.56,0,1
CUST3804,21,Female,Single,3,Graduate,Unemployed,464621,559522,36,1.0,Urban,1,0.38,2,1
CUST3805,30,Female,Divorced,2,Not Graduate,Unemployed,934031,76403,12,1.0,Urban,1,0.43,0,1
CUST3806,41,Male,Single,1,Graduate,Employed,504567,323781,72,1.0,Semiurban,1,0.47,1,0
CUST3807,25,Male,Single,0,Graduate,Self-employed,538117,211482,48,0.0,Rural,0,0.16,1,1
CUST3808,22,Male,Widowed,3,Graduate,Employed,1192542,110108,48,1.0,Semiurban,0,0.61,2,1
CUST3809,42,Female,Married,3,Not Graduate,Unemployed,331440,280747,12,0.0,Semiurban,0,0.62,1,1
CUST3810,22,Male,Single,2,Graduate,Employed,1012271,450944,36,0.0,Urban,0,0.38,1,1
CUST3811,30,Female,Divorced,3,Not Graduate,Employed,836190,250846,72,1.0,Semiurban,0,0.48,2,0
CUST3812,54,Female,Single,3,Graduate,Employed,1087483,273372,48,1.0,Semiurban,0,0.5,2,0
CUST3813,36,Female,Divorced,3,Graduate,Unemployed,731427,330608,72,0.0,Rural,1,0.21,1,1
CUST3814,59,Male,Widowed,3,Graduate,Unemployed,882501,580207,36,0.0,Rural,0,0.17,2,1
CUST3815,42,Male,Married,0,Not Graduate,Employed,570458,232959,48,1.0,Semiurban,1,0.11,1,0
CUST3816,32,Male,Single,2,Not Graduate,Employed,526406,138003,72,1.0,Semiurban,0,0.65,0,1
CUST3817,44,Female,Married,1,Not Graduate,Self-employed,284984,401416,36,1.0,Rural,0,0.31,0,0
CUST3818,60,Male,Single,3,Not Graduate,Self-employed,812654,517773,36,1.0,Urban,1,0.15,0,0
CUST3819,58,Female,Divorced,0,Graduate,Employed,1425971,446274,36,1.0,Rural,0,0.38,2,0
CUST3820,30,Male,Married,2,Graduate,Unemployed,296538,437804,12,1.0,Rural,1,0.15,1,1
CUST3821,55,Male,Single,1,Not Graduate,Self-employed,313117,284316,24,N/A,Rural,1,0.15,1,0
CUST3822,52,Female,Widowed,2,Not Graduate,Employed,999765,141714,72,0.0,Rural,1,0.39,0,1
CUST3823,27,Female,Divorced,0,Not Graduate,Self-employed,479086,587202,36,1.0,Rural,0,0.41,1,0
CUST3824,41,Male,Married,0,Not Graduate,Self-employed,935580,83748,72,1.0,Urban,1,0.45,0,0
CUST3825,40,Male,Single,0,Graduate,Self-employed,1404481,126022,36,1.0,Rural,1,0.49,0,0
CUST3826,46,Male,Married,3,Not Graduate,Unemployed,722894,445600,72,1.0,Rural,1,0.5,2,1
CUST3827,24,Female,Single,0,Not Graduate,Employed,414062,419438,48,1.0,Urban,1,0.36,0,0
CUST3828,42,Female,Divorced,1,Graduate,Unemployed,1203462,126323,72,1.0,Semiurban,1,0.49,0,1
CUST3829,35,Male,Widowed,3,Not Graduate,Unemployed,1007962,477350,24,1.0,Urban,0,0.28,0,1
CUST3830,60,Male,Divorced,2,Graduate,Self-employed,1295636,526398,48,1.0,Rural,0,0.36,8,1
CUST3831,41,Female,Married,1,Not Graduate,Employed,1329868,110120,48,0.0,Semiurban,0,0.34,0,1
CUST3832,35,Male,Married,3,Graduate,Self-employed,924918,110592,36,0.0,Urban,1,0.3,1,1
CUST3833,42,Female,Single,0,Not Graduate,Unemployed,241104,584173,60,1.0,Semiurban,0,0.24,2,1
CUST3834,48,Female,Divorced,2,Not Graduate,Unemployed,202634,461916,24,1.0,Urban,0,0.15,0,1
CUST3835,34,Female,Single,0,Not Graduate,Employed,920570,458234,48,1.0,Urban,1,0.4,0,0
CUST3836,47,Female,Divorced,1,Not Graduate,Unemployed,948041,179006,60,1.0,Semiurban,1,0.42,2,1
CUST3837,61,Female,Married,1,Not Graduate,Unemployed,469432,145964,60,0.0,Semiurban,0,0.3,1,1
CUST3838,60,Female,Single,3,Graduate,Employed,405600,212394,48,1.0,Semiurban,0,0.69,1,1
CUST3839,48,Male,Single,1,Not Graduate,Self-employed,1282829,100073,36,1.0,Semiurban,0,0.43,2,0
CUST3840,46,Female,Divorced,2,Graduate,Employed,1113060,384794,12,1.0,Rural,1,0.63,5,1
CUST3841,22,Female,Widowed,3,Graduate,Unemployed,227005,142290,48,0.0,Urban,0,0.44,1,1
CUST3842,45,Male,Divorced,2,Graduate,Employed,972871,547049,36,1.0,Rural,0,0.21,0,0
CUST3843,23,Female,Widowed,0,Graduate,Self-employed,511968,512561,24,1.0,Urban,0,0.68,1,1
CUST3844,28,Male,Divorced,2,Not Graduate,Unemployed,539846,489520,36,0.0,Rural,0,0.63,1,1
